id,use_case_id,name,description,status,shipped_at
25466968-77df-44f8-81b2-1de555ea1c5a,3d130da2-e29c-4463-a608-bfead01adcef,Custom wizard for Export/Delivery #753,Custom wizard capability in Export/Delivery,shipped,2021-11-18
ebfc18b0-4f5b-4e75-93b9-fbe072fde4ec,dd45adbf-dddd-4618-b0f1-7977cfb21a70,Auto wizard for Export/Delivery #754,Auto wizard capability in Export/Delivery,deprecated,2025-07-27
a388b070-5e3d-424e-aabf-58390850aebf,6851ef79-9fc7-4eb5-b821-57f79c4a0aa1,Enhanced wizard for Export/Delivery #755,Enhanced wizard capability in Export/Delivery,shipped,2026-02-25
250758e7-ced8-4779-a3ac-d1058a66a9c8,9d6e761e-4b5b-4b16-8743-76c8525954ab,Inline wizard for Export/Delivery #756,Inline wizard capability in Export/Delivery,planned,
21758941-3f5d-4a3e-8454-3415fc4c9220,8b988bbd-23eb-4f54-993b-0f41e0b9d815,Live wizard for Export/Delivery #757,Live wizard capability in Export/Delivery,planned,
296aa32f-a730-4b6c-bbc9-0247c09279db,51dd40c1-b3e0-42c7-897e-b21ba5f8c788,Cached wizard for Export/Delivery #758,Cached wizard capability in Export/Delivery,shipped,2023-11-28
37d2c6b6-1985-4478-970f-d2be02012d25,0418388c-e990-4e9c-b643-d89f2c64a806,Async wizard for Export/Delivery #759,Async wizard capability in Export/Delivery,planned,
bdee4adc-d551-46bb-b6da-c61551721be8,4a3f5d4e-5ffb-484d-ae17-8e782bcb5909,Advanced renderer for Export/Delivery #760,Advanced renderer capability in Export/Delivery,shipped,2022-10-28
e0020864-0758-45cd-99d9-a10da2502b4c,58a526a8-aa20-43a2-882a-ea40f3a7f86d,Smart renderer for Export/Delivery #761,Smart renderer capability in Export/Delivery,deprecated,2022-11-12
efb904bd-c431-4a8e-8b72-a51995891f1b,69631439-cf25-4362-90aa-47132783a2af,Bulk renderer for Export/Delivery #762,Bulk renderer capability in Export/Delivery,planned,
b178d94d-7fce-482c-9e81-876bb187f2be,710613aa-4604-47ae-8bf5-8cebd32e44b2,Custom renderer for Export/Delivery #763,Custom renderer capability in Export/Delivery,shipped,2025-08-27
3ced7d0a-90d7-42e8-afbb-5eebc91c7240,51a49ff4-41c6-4a1d-becb-710ac339373f,Auto renderer for Export/Delivery #764,Auto renderer capability in Export/Delivery,planned,
0a69e340-c546-4483-8365-f8e8f28f2af1,be73c30e-b391-41b5-b28f-ba240b25cb30,Enhanced renderer for Export/Delivery #765,Enhanced renderer capability in Export/Delivery,planned,
8f69ef5a-2f14-436a-a235-5f537a276836,9b3483d5-767f-4a17-b1ff-5f279d30b86d,Inline renderer for Export/Delivery #766,Inline renderer capability in Export/Delivery,shipped,2021-03-04
55b6cfc4-660e-4751-99c9-84359461a9fd,4aaaea64-fd97-4e9d-aba8-7dd33f4b66e7,Live renderer for Export/Delivery #767,Live renderer capability in Export/Delivery,shipped,2023-08-23
1b5fa106-2dae-4745-911d-516d210fa54b,7118d6d8-1161-4350-a3b1-f3ecbceea037,Cached renderer for Export/Delivery #768,Cached renderer capability in Export/Delivery,shipped,2022-03-03
42a8e9b8-72dd-4daa-aceb-c4781b82625e,f1f14a56-75d7-49d8-b6ed-b508ca115d39,Async renderer for Export/Delivery #769,Async renderer capability in Export/Delivery,planned,
6a20c124-5464-4e13-92be-15dd82740bec,5577d201-0c31-4dae-a82a-7f4d2ec5ccb2,Advanced connector for Export/Delivery #770,Advanced connector capability in Export/Delivery,shipped,2024-07-23
1bc23f1a-de6d-4fd5-a2aa-d99ed4dd82a0,93398edf-c68f-499b-9c07-58a1d64cb804,Smart connector for Export/Delivery #771,Smart connector capability in Export/Delivery,in_development,
7292199d-a1cf-4ec5-a269-eb13fc964162,eff26e96-186a-41bb-b674-86d75fd9711e,Bulk connector for Export/Delivery #772,Bulk connector capability in Export/Delivery,shipped,2023-08-21
51651b62-82ca-42d9-8c1b-a505db8ba74b,5a0d2457-2d1d-4b29-8627-65bfe39da570,Custom connector for Export/Delivery #773,Custom connector capability in Export/Delivery,shipped,2022-11-19
1f1b4c9c-156f-434a-8ea4-0c2eafa10d80,bd1dd411-e8a1-4c6e-bc9a-7d380a20f58e,Auto connector for Export/Delivery #774,Auto connector capability in Export/Delivery,shipped,2026-01-24
42ee1e16-d1cb-420c-a419-951f00f37594,2d520deb-a8aa-4a58-82e6-bc810e1c3270,Enhanced connector for Mobile #775,Enhanced connector capability in Mobile,shipped,2025-10-15
61243e4e-4641-4e1c-b0f1-cf0ea2bfd691,431578bf-2002-463a-991f-3da97a524795,Inline connector for Mobile #776,Inline connector capability in Mobile,shipped,2022-11-14
56c5ae1d-18b2-4b9a-aaec-e6838a4ba67a,0ed11ed0-e775-4433-88ca-bb697a71b53e,Live connector for Mobile #777,Live connector capability in Mobile,planned,
b61d5d1d-8504-4590-a4ac-773d345b8329,25c6bffc-ec38-4ae3-893a-7a478184342f,Cached connector for Mobile #778,Cached connector capability in Mobile,in_development,
7e480181-77ca-443b-a48d-173c5a8fbb61,f2c47dbf-104a-4d0d-83b9-fa3c1e34c0e4,Async connector for Mobile #779,Async connector capability in Mobile,in_development,
ac229245-501e-40f6-891d-c0d776e1e6fb,e22c02ba-9a8f-4500-a58c-42edfd46fa18,Advanced validator for Mobile #780,Advanced validator capability in Mobile,in_development,
e218a082-8057-4fc3-b236-35962805cd2d,976cc7ca-1396-49cb-92db-70db32e5511a,Smart validator for Mobile #781,Smart validator capability in Mobile,shipped,2025-11-05
117dedfe-ba5b-4a71-b120-6d9344144d5d,fe6c1d0b-f703-4f7e-9f0c-13abfeaae6a1,Bulk validator for Mobile #782,Bulk validator capability in Mobile,planned,
803d2f20-e268-43df-ab5b-d395ef8f0ab9,21df7aa7-4243-4601-bd0c-bbff6c55898c,Custom validator for Mobile #783,Custom validator capability in Mobile,in_development,
4a77b4fe-8b53-48f4-b018-f7aa08bfd4ab,70361dbe-400f-43c8-881c-abeb2f83e294,Auto validator for Mobile #784,Auto validator capability in Mobile,shipped,2021-07-13
d4fb02c4-10d6-43fa-9c75-6d8378a3b113,dfa83e54-54b3-4908-94d6-e5ca9371a6e3,Enhanced validator for Mobile #785,Enhanced validator capability in Mobile,shipped,2022-04-27
a1748ece-4ee7-47a4-bad6-35c9e1f5e395,f4b6e2fd-f236-480b-a493-88f65e67f3ef,Inline validator for Mobile #786,Inline validator capability in Mobile,in_development,
7cf860af-1bd6-41ae-b975-6b9183ca4970,7894ce6d-5d84-4f62-a55a-567bbb700197,Live validator for Mobile #787,Live validator capability in Mobile,deprecated,2025-07-30
a02b2b83-b69b-4c77-afab-a42b5a2a1ede,83d7578f-2672-4709-aac3-9f0774dbeabe,Cached validator for Mobile #788,Cached validator capability in Mobile,in_development,
ac1513ce-fdd6-4d18-8344-f1b187b05409,acfa9823-c0a7-4a8c-8017-257a89cc808a,Async validator for Mobile #789,Async validator capability in Mobile,planned,
02457fd8-e71a-4232-8e86-e8910ada9a6b,73bf8ae9-2dc5-45e1-a22c-c2b463e633ca,Advanced parser for Mobile #790,Advanced parser capability in Mobile,in_development,
ba0bd9cd-3bf3-4008-816f-4f9242096f7c,ecdc8324-3022-45fd-ab8f-ff2b65ef365b,Smart parser for Mobile #791,Smart parser capability in Mobile,shipped,2023-07-29
9141c720-3d69-4162-ac40-7588d74264cd,5b616d9a-b4d6-4c8d-a4d9-0b817c0f87ca,Bulk parser for Mobile #792,Bulk parser capability in Mobile,shipped,2021-01-30
38841aec-5058-4371-b89a-4224ee167fef,bf8ed4ec-fd3e-4fb5-8a09-b7d8c9fc6f76,Custom parser for Mobile #793,Custom parser capability in Mobile,shipped,2022-08-29
ce254a0c-df2d-48c1-be71-020b65fe1435,94581446-d490-4508-927b-b5b6897d8ba9,Auto parser for Mobile #794,Auto parser capability in Mobile,planned,
311d19ce-b91b-4643-89fa-b2958bd0272f,aa66f5ff-7817-45a2-a1ff-f9c0956915f6,Enhanced parser for Mobile #795,Enhanced parser capability in Mobile,in_development,
955d5eea-11a5-43d7-bcf7-501fa552138e,9b76ab6f-37a0-422a-9662-a575017fbd89,Inline parser for Mobile #796,Inline parser capability in Mobile,in_development,
9057a41b-9fca-4bc5-ace3-8a8d298862c4,5bada45e-cfaf-4cef-baef-799f24023eba,Live parser for Mobile #797,Live parser capability in Mobile,in_development,
54e87328-cda7-4306-97b5-0a993f780657,147e280e-cd0b-452c-9ae5-4aae0e22eaea,Cached parser for Mobile #798,Cached parser capability in Mobile,planned,
14f0482d-e096-44bd-989b-3655d108ba08,bfe86617-cb69-47e0-973f-d2ee4ffa28e7,Async parser for Mobile #799,Async parser capability in Mobile,planned,
290f14d1-6eda-45b4-9167-8cc9ed3178a5,b003c371-f7af-48ce-ab84-055739e61a04,Advanced editor for Alerting #800,Advanced editor capability in Alerting,planned,
31beaf57-ec01-4ad6-a532-51fbf6ebd804,ed5c8a4e-f62e-425a-9957-bd859391ffbc,Smart editor for Alerting #801,Smart editor capability in Alerting,planned,
da825066-cde0-4bd0-8185-be5bcaeb31d5,b3744010-5157-4dd3-bb22-f02c25f1fb4c,Bulk editor for Alerting #802,Bulk editor capability in Alerting,in_development,
0aa4f379-6906-4b6e-a2d6-4e6a89085548,6e2a93c9-5f30-4b28-8b0a-b47caaa3d657,Custom editor for Alerting #803,Custom editor capability in Alerting,shipped,2023-04-02
19b09968-e30a-41db-b74d-b76e9198cf1e,159dd31f-104f-4b2c-9ca8-92c8e8c3d79c,Auto editor for Alerting #804,Auto editor capability in Alerting,shipped,2024-01-04
61ee4c0b-e9b3-4390-a5ae-60e97321d5cc,f538b960-8907-4794-843e-eee3957221c9,Enhanced editor for Alerting #805,Enhanced editor capability in Alerting,in_development,
7a09980f-bdf0-48b4-9a53-93e6ee74852f,166101b9-2cf2-4fba-aaeb-c3cd468e2a73,Inline editor for Alerting #806,Inline editor capability in Alerting,in_development,
c38136cc-2b16-4c13-85f5-dc49a476f52f,5552fb56-3871-43f5-9576-3568784939cf,Live editor for Alerting #807,Live editor capability in Alerting,in_development,
16a5c570-d2dd-436f-a138-573b1ea15884,9acfd275-6f44-4bb2-980d-2aa921cd1cb3,Cached editor for Alerting #808,Cached editor capability in Alerting,planned,
aef6e9b9-e928-4d68-870c-14311fce54a2,acfa11ab-d033-46e1-8e64-7e6beff56876,Async editor for Alerting #809,Async editor capability in Alerting,shipped,2021-11-18
f0fc863d-ff8f-4d2c-9f24-6d4fbff52640,dff6eaeb-0a11-47e0-955e-78176e638092,Advanced viewer for Alerting #810,Advanced viewer capability in Alerting,planned,
81b02d27-243c-482e-a9dd-1986a8a4d5ba,7d379108-3c5f-4fa7-b6d3-ca58bfba7708,Smart viewer for Alerting #811,Smart viewer capability in Alerting,in_development,
dab1f969-dcf9-4541-955a-4d906d5de82f,5a21d774-5e00-44a9-b8a0-cd827e9060af,Bulk viewer for Alerting #812,Bulk viewer capability in Alerting,planned,
79b40efb-1d9a-4e84-ba1f-cfec28bdb647,33f56f8a-4369-47e8-8ed6-df048f6e2aa6,Custom viewer for Alerting #813,Custom viewer capability in Alerting,in_development,
e8e30f97-99ae-4d6f-aafa-ec82f32e4526,9faae864-baed-4b70-91ef-07e729dc61ee,Auto viewer for Alerting #814,Auto viewer capability in Alerting,planned,
66a1464d-7af5-4c70-a7cf-9198842853f3,044be161-caf9-4c59-a3d0-6bb67f4a12a8,Enhanced viewer for Alerting #815,Enhanced viewer capability in Alerting,shipped,2023-08-28
735f3691-2c21-4a7a-b01b-1b97ac2fab37,0cd6f7cb-ac09-415a-986e-545a60ae14a3,Inline viewer for Alerting #816,Inline viewer capability in Alerting,in_development,
e480b796-52ac-4ef6-95c2-d3dd9dcfb5d6,63f70044-9412-46ff-b1c7-74feceab410c,Live viewer for Alerting #817,Live viewer capability in Alerting,in_development,
b590f687-f917-4d01-a079-17644f9d9a5a,213b1bc0-0f49-47df-953a-7fb7d21165bd,Cached viewer for Alerting #818,Cached viewer capability in Alerting,planned,
a9b60550-dbf4-40c9-9d90-bc55c9902868,5b6952d3-ce30-4dd7-915b-180df489f446,Async viewer for Alerting #819,Async viewer capability in Alerting,shipped,2022-02-21
4d50c6d2-1229-4ea3-b1c1-4d8cbdc5bee1,7d9ee7e7-2cd4-4c51-8790-362f6d97dbb7,Advanced builder for Alerting #820,Advanced builder capability in Alerting,shipped,2023-08-29
55175e6d-3ef8-4b89-8f75-834cc794ad5c,d22499d9-5ca1-4e52-b58b-a0fa7c4abbcb,Smart builder for Alerting #821,Smart builder capability in Alerting,shipped,2025-07-10
57e726f3-2d60-4e77-8bbc-eff1d0d46ce7,b686981d-5be1-4bbe-a8bf-0f91a68d08ce,Bulk builder for Alerting #822,Bulk builder capability in Alerting,in_development,
c2fc6156-fe16-4d45-b866-2eb9f16effc3,50d4bdd4-0a51-4997-8b28-ec3b06a254b4,Custom builder for Alerting #823,Custom builder capability in Alerting,shipped,2022-01-19
045ff3f0-276e-4d85-b667-11c4a10ddbba,88507f87-09d4-4eff-8602-07ab6e1ceec7,Auto builder for Alerting #824,Auto builder capability in Alerting,shipped,2022-10-27
0fd3ac70-aff3-4bd1-b8a5-e7f50dfef48f,d7ac0082-b797-49c8-9659-44a4fb8ed942,Enhanced builder for Scheduling #825,Enhanced builder capability in Scheduling,shipped,2024-12-01
05b59cb0-853f-423a-b458-d26373f409bc,b7140707-f7b1-47d8-bb45-1de991d9df3a,Inline builder for Scheduling #826,Inline builder capability in Scheduling,in_development,
f10bede5-d9b4-40e2-ae71-3fc9dcc65dd9,d964905a-f775-4e48-b45a-419bae2a286d,Live builder for Scheduling #827,Live builder capability in Scheduling,in_development,
48159b06-d495-44ab-abb5-5d9cc95d0d7f,22b8690b-aa8d-45b3-9048-36d9488b6e9d,Cached builder for Scheduling #828,Cached builder capability in Scheduling,in_development,
7dc8fe8e-2ea1-46d9-8613-6f5c40dafda0,8eaffde2-3206-4ed6-a19d-af29dc96d53f,Async builder for Scheduling #829,Async builder capability in Scheduling,shipped,2025-10-28
e1b00962-be8f-46bc-a705-b3c4089705e3,b3d07d4a-ff21-47b9-8f43-24bc21182411,Advanced picker for Scheduling #830,Advanced picker capability in Scheduling,in_development,
ca3dc517-7e6f-4d9e-8260-b3ac021482c8,a2a380a4-eb40-40da-ab86-e57e40fa79ef,Smart picker for Scheduling #831,Smart picker capability in Scheduling,shipped,2024-02-08
627fbf6a-29fd-467d-bb7c-06ee45e56e3e,04e6f391-7713-46a3-9bab-76dadd1bbac0,Bulk picker for Scheduling #832,Bulk picker capability in Scheduling,shipped,2021-05-08
495904c8-15f9-4a26-830b-7d39db1e5ba4,78bf0871-0876-471c-b611-a527ab2f1445,Custom picker for Scheduling #833,Custom picker capability in Scheduling,in_development,
40939ada-cd5d-4ba4-b180-1d86fb3b6504,20a528e4-0f66-401f-81f4-247da71a3664,Auto picker for Scheduling #834,Auto picker capability in Scheduling,shipped,2024-06-23
9073c5c7-904d-430c-89c6-ad77015acda0,3af2a0e1-931f-4913-90bf-2d723377507f,Enhanced picker for Scheduling #835,Enhanced picker capability in Scheduling,planned,
fadb1eda-7890-47cf-a47e-4fad5f510d9b,6f2cbefb-fc66-42d4-bb9d-8ab9f815afeb,Inline picker for Scheduling #836,Inline picker capability in Scheduling,planned,
3f20f9d4-dfd1-43f3-86b1-9fc01e58dab0,cb302333-0a4a-4e17-be10-3506ce27bb1e,Live picker for Scheduling #837,Live picker capability in Scheduling,planned,
60a17763-b431-4fc8-bb8e-38edf7ab29a5,7d436615-00b7-47c3-953e-6765bb61af2d,Cached picker for Scheduling #838,Cached picker capability in Scheduling,shipped,2025-08-20
8cdd5642-d77e-4057-8ffd-24e62c85de3c,a6765fed-aac5-45f5-a03f-c3130083a7f6,Async picker for Scheduling #839,Async picker capability in Scheduling,shipped,2021-12-01
3e32298e-15eb-40bd-829e-3e08ab3e4a1a,15d88c20-0115-40ec-b683-0575ba25c763,Advanced navigator for Scheduling #840,Advanced navigator capability in Scheduling,shipped,2024-08-15
79c2e9f4-e408-4489-8762-9cc5e273e554,f698e047-a9e9-4385-b53b-9415440399b3,Smart navigator for Scheduling #841,Smart navigator capability in Scheduling,in_development,
a05827dc-939b-4b9e-831e-68925dd7ad67,add61929-adf3-4721-a8de-fe91cb9ce7f3,Bulk navigator for Scheduling #842,Bulk navigator capability in Scheduling,shipped,2025-12-30
9f2e2f07-6e9f-4b24-8c8c-031af4e6ae87,8bd2729a-5749-46cb-bb16-8997dd59d2d9,Custom navigator for Scheduling #843,Custom navigator capability in Scheduling,shipped,2020-12-29
a51eda5b-8bb2-4547-8d05-3cd905349d5a,d8a9e322-28f0-4008-bec3-933adbb4a426,Auto navigator for Scheduling #844,Auto navigator capability in Scheduling,in_development,
13efde62-2039-4da0-8e73-1440fd110f40,879aa647-1a35-496c-8a76-af61c2d780be,Enhanced navigator for Scheduling #845,Enhanced navigator capability in Scheduling,shipped,2021-10-11
c8b1ee0b-98b2-47cb-94aa-ba8c488ee684,1f8d497a-4539-4d74-8ffe-c73e4f4dad43,Inline navigator for Scheduling #846,Inline navigator capability in Scheduling,in_development,
653649e4-a8a0-4d52-958b-39af1d773bca,978a08e7-e461-4b83-8803-431e9e15c8ac,Live navigator for Scheduling #847,Live navigator capability in Scheduling,in_development,
3a3b24bb-0054-4bf3-b08e-9701c8ae4cd1,2cfa64b4-d311-447d-80a2-c271a1d2290b,Cached navigator for Scheduling #848,Cached navigator capability in Scheduling,in_development,
8bac90c2-dabd-4ac5-8af1-7c50e9bc3b95,b6389aa2-ea78-48ce-ad96-cb59e3dc0787,Async navigator for Scheduling #849,Async navigator capability in Scheduling,in_development,
7f54be5a-9c47-4a51-b2cb-80661283f215,9c44c037-0753-407d-b819-fb55f292a7b1,Advanced wizard for Git/Version Control #850,Advanced wizard capability in Git/Version Control,planned,
df162521-554c-4d7b-8dc9-e08cd50de8d4,ca5e16dc-48dd-4c4d-a689-6d473f26f2ee,Smart wizard for Git/Version Control #851,Smart wizard capability in Git/Version Control,shipped,2022-10-09
303b1646-5f67-4ed3-9afb-495bf39f6588,4eb153c2-b1d9-4723-97b1-89b37a6b0f28,Bulk wizard for Git/Version Control #852,Bulk wizard capability in Git/Version Control,in_development,
bafaa8e3-1aa3-4056-bc41-2063c28ec3e8,dc4b9e83-0525-4e80-bfbf-9723ae8530cd,Custom wizard for Git/Version Control #853,Custom wizard capability in Git/Version Control,planned,
c4835a74-23fb-42ef-a97a-8bd6f56f867c,331c8673-358c-4037-bcbc-7ffca0951fe5,Auto wizard for Git/Version Control #854,Auto wizard capability in Git/Version Control,deprecated,2024-10-29
c2c5db75-14bf-4c30-bee7-3fed97aaef41,b03ebf76-cd87-4de0-a2f0-160238ee162b,Enhanced wizard for Git/Version Control #855,Enhanced wizard capability in Git/Version Control,in_development,
ae79f715-7dca-42a4-bc7e-c8ffa073e488,248b8ec4-3286-4d34-ac01-c1bfb4efc286,Inline wizard for Git/Version Control #856,Inline wizard capability in Git/Version Control,shipped,2021-03-17
36383a56-88a1-432d-bb7f-aadd1750645b,b6cfea29-ecd0-43cd-ad01-678e21dcffb5,Live wizard for Git/Version Control #857,Live wizard capability in Git/Version Control,shipped,2023-10-29
fecbd28f-ee13-46be-ac7d-079bcb83d126,3ef340b2-bb06-48d2-96cf-83f4b415fbdb,Cached wizard for Git/Version Control #858,Cached wizard capability in Git/Version Control,deprecated,2024-12-02
bf4964cf-c58f-4435-9c95-acc064a01bba,12ffda36-da50-4c44-bbc6-8115c460c7ee,Async wizard for Git/Version Control #859,Async wizard capability in Git/Version Control,shipped,2021-09-27
5810ebc0-f2a7-4f6b-8dea-bc7d4ecbb0ec,23b901de-c4de-48db-aabc-7a2782be74ca,Advanced renderer for Git/Version Control #860,Advanced renderer capability in Git/Version Control,planned,
d7eec357-533c-406c-9618-7a5f0cca5e9a,337e9065-6869-4705-9899-371e5f216aa1,Smart renderer for Git/Version Control #861,Smart renderer capability in Git/Version Control,deprecated,2024-02-28
e18170bb-70ab-4e94-8def-e2c2710c22f5,f17154ef-939d-49dd-98a0-dcde0cd92104,Bulk renderer for Git/Version Control #862,Bulk renderer capability in Git/Version Control,in_development,
192d4964-74a0-416a-9224-44dc3573b368,51718af0-60e8-43d2-a84e-21fcd581637a,Custom renderer for Git/Version Control #863,Custom renderer capability in Git/Version Control,in_development,
ebdc5d66-78ed-4aaf-b585-bbb8ea664562,30e38666-8148-4e6f-840f-1085a383e319,Auto renderer for Git/Version Control #864,Auto renderer capability in Git/Version Control,planned,
5ba2469b-d349-4860-b8f9-ad4ea01c0460,b1d0029f-b0fc-4fd3-b8fd-cb7a8533bdf4,Enhanced renderer for Git/Version Control #865,Enhanced renderer capability in Git/Version Control,in_development,
9346de9a-cb05-4e15-809c-9c07f9df292d,80d920da-a305-40e8-8342-f833f2c49976,Inline renderer for Git/Version Control #866,Inline renderer capability in Git/Version Control,shipped,2020-11-10
7e18b81a-8a5b-4f00-80f1-24e082be0397,e558118b-e885-4577-a79a-8a1f547c1ffd,Live renderer for Git/Version Control #867,Live renderer capability in Git/Version Control,in_development,
808ff6ca-c244-499c-93a5-46638023c473,3d83c58e-c053-423c-a87a-fa033571e75e,Cached renderer for Git/Version Control #868,Cached renderer capability in Git/Version Control,shipped,2024-04-03
4af04c1a-1c57-44db-98a0-37e1667f1f1f,f8b2b64e-48eb-4c13-b6a2-e9cca7f021e5,Async renderer for Git/Version Control #869,Async renderer capability in Git/Version Control,planned,
90d97b51-b5ef-46e8-a574-7fe0958e11e2,9cf8a025-1e54-4a88-809e-bd8648ce4eb0,Advanced connector for Git/Version Control #870,Advanced connector capability in Git/Version Control,deprecated,2024-09-25
42e8aea1-126e-434c-a991-9421fe43be32,da55acde-a94b-40b8-95b5-e3e49aa6d225,Smart connector for Git/Version Control #871,Smart connector capability in Git/Version Control,shipped,2022-01-18
726cd1ee-9192-4313-9ec0-5f3140475d32,67b05e87-76b6-4454-9155-6239d14f33dd,Bulk connector for Git/Version Control #872,Bulk connector capability in Git/Version Control,shipped,2023-04-28
a9276aa3-102a-4834-abdc-129454fb7b83,00db7e3e-12c2-4764-af9b-ebf30eae55d5,Custom connector for Git/Version Control #873,Custom connector capability in Git/Version Control,in_development,
03af6f2c-226d-4587-a3fa-310cf4cf7813,1ef4de10-3b0f-43fc-9e47-096065382edd,Auto connector for Git/Version Control #874,Auto connector capability in Git/Version Control,in_development,
caa8f070-2d84-46f9-950e-85e2b16be575,2ab47cd3-ca97-4b05-baa7-3fb03beee9d2,Enhanced connector for Developer Experience #875,Enhanced connector capability in Developer Experience,shipped,2024-03-21
b8e29fb8-bb58-45d7-8257-8445be0d7292,85a65ce8-e7e9-4187-b080-ab47f05f6fc7,Inline connector for Developer Experience #876,Inline connector capability in Developer Experience,planned,
0d67738a-334a-4ff6-9637-865f8a0cb865,03846797-53b0-4db2-863d-0473c96409c4,Live connector for Developer Experience #877,Live connector capability in Developer Experience,planned,
b5a8bb68-6462-48a8-b506-cce2d7e2771c,e4bc5832-a0ce-44bf-87ca-3737514af98c,Cached connector for Developer Experience #878,Cached connector capability in Developer Experience,planned,
8b967fbe-3f1c-4aeb-a9b1-9c522046d1ea,29f383cc-9257-4a41-9071-8dd38f632bd7,Async connector for Developer Experience #879,Async connector capability in Developer Experience,shipped,2024-04-20
9dd65fd6-055f-40ed-8874-66ee0d38e49f,0ce7efef-950a-439d-ac88-446dea76f74f,Advanced validator for Developer Experience #880,Advanced validator capability in Developer Experience,planned,
c94faa42-6742-4c24-bd3f-eb50a1f6c547,1b56adb4-6e75-49ea-ba00-4f015b32f33f,Smart validator for Developer Experience #881,Smart validator capability in Developer Experience,planned,
78ebf1bb-c803-4eae-b946-ccecc07e62e7,4de9fc29-b970-47d6-a6d0-0a89eec4c6ca,Bulk validator for Developer Experience #882,Bulk validator capability in Developer Experience,planned,
08b46ca2-124f-4c27-b780-b07d574a3583,49e7f986-7f2c-401f-a996-0bb6549fd471,Custom validator for Developer Experience #883,Custom validator capability in Developer Experience,in_development,
9418730a-07cb-45fd-a95d-2ba9b915acec,92522ddd-4c8f-4566-94bf-59412fbd5224,Auto validator for Developer Experience #884,Auto validator capability in Developer Experience,planned,
480a3161-b45a-477c-b3e2-7ce213eda38a,34725d17-908f-40ea-a491-8521aa2990c2,Enhanced validator for Developer Experience #885,Enhanced validator capability in Developer Experience,shipped,2022-09-14
1b9bd450-2473-4800-b0f4-5291f09db095,634bff7e-10a4-428f-8841-901e6b10b052,Inline validator for Developer Experience #886,Inline validator capability in Developer Experience,shipped,2024-10-12
ee013091-0336-46d8-b65a-a6c5956d1e52,24770bd5-71a3-4f92-8a54-c6c606be5bb8,Live validator for Developer Experience #887,Live validator capability in Developer Experience,shipped,2025-09-19
30041fc4-95b5-4fdf-ac3b-3066320b9925,80fa1ba1-b3e9-4a68-a1f7-428f216d70a2,Cached validator for Developer Experience #888,Cached validator capability in Developer Experience,shipped,2020-10-28
85a529b7-b18e-4bae-bf6a-eb026c097052,860a54e8-d314-45c0-a556-ca13218ac2ae,Async validator for Developer Experience #889,Async validator capability in Developer Experience,in_development,
65662a0f-ef58-4f11-838a-0370e18e24b5,aad6e5a7-88b4-4c41-a77e-b32a57c43e59,Advanced parser for Developer Experience #890,Advanced parser capability in Developer Experience,shipped,2022-12-06
4cff2b67-b730-4370-97eb-6a8fb0c58095,43951133-2ff0-46fc-801f-2be1b016d988,Smart parser for Developer Experience #891,Smart parser capability in Developer Experience,shipped,2022-04-03
659092fd-8a4a-47a9-8c97-54213c549575,bf94842f-d166-4c95-ae13-01c74145e32c,Bulk parser for Developer Experience #892,Bulk parser capability in Developer Experience,planned,
c031505c-e949-4d4d-8505-c193993f70db,7a32efab-d3f7-49de-9896-bb854b4230a1,Custom parser for Developer Experience #893,Custom parser capability in Developer Experience,shipped,2022-05-22
8b18d233-187f-4f4d-8540-a9e63e89d65c,a67c2aa7-d3c4-4f64-a24f-87df871ebd8a,Auto parser for Developer Experience #894,Auto parser capability in Developer Experience,shipped,2022-12-05
eeaba632-5507-407c-8cb3-675d32f5b2d4,8f6c7511-e6a2-401d-bfe7-f13745f6950d,Enhanced parser for Developer Experience #895,Enhanced parser capability in Developer Experience,in_development,
3e09e498-329f-495b-ae92-6588a409cfd2,5bf8c060-414b-44f4-b5ae-0f6b7a928a07,Inline parser for Developer Experience #896,Inline parser capability in Developer Experience,in_development,
bd3bf008-57e8-4f04-8ca6-f471b89570be,1b602c6e-6e8c-429c-a8c0-860b5f566873,Live parser for Developer Experience #897,Live parser capability in Developer Experience,planned,
0ff362a2-95d0-4b69-8379-6b6c220bdd90,3b6ce7ec-3e41-4c18-8b0d-56a6f4f56253,Cached parser for Developer Experience #898,Cached parser capability in Developer Experience,in_development,
a0c2fb05-03e6-49ec-b0ef-3e191511ec72,7db27134-15a3-4c19-9d79-367777591648,Async parser for Developer Experience #899,Async parser capability in Developer Experience,shipped,2023-01-29
8d28be17-db15-4589-9148-3ec1d17a7905,702fbf43-c0be-45ab-aed2-6d99a36aa46a,Advanced editor for Data Quality #900,Advanced editor capability in Data Quality,planned,
ce14098a-5eb1-4599-8b22-338a25d3f122,58d49ecd-4980-45f3-ac2c-134972a92618,Smart editor for Data Quality #901,Smart editor capability in Data Quality,shipped,2023-06-16
5cea5324-8dca-43f3-b6c0-6282e7f23e88,e0df72de-c362-4c65-9aaf-50cd18eb85f2,Bulk editor for Data Quality #902,Bulk editor capability in Data Quality,shipped,2023-05-27
de9fc2e4-5297-4128-a00e-f752cbe17efe,6b105784-b858-41d0-9969-5b8d74e61e8a,Custom editor for Data Quality #903,Custom editor capability in Data Quality,planned,
30cab3fd-2e1d-4b4f-a8bb-cc5bb15999c3,0d0a788e-210d-4e3c-8ca4-ef21728c4588,Auto editor for Data Quality #904,Auto editor capability in Data Quality,planned,
