id,feature_id,title,description,status,is_blocking,priority,raw_input_count,created_at,updated_at
c22dd5c8-cd7a-4cc1-b475-57927fe4ed95,bae1fdf2-a9ae-4281-93fd-7d2fa7c477d9,Add scheduling for Custom renderer for Self-Service #463 #481,Add scheduling in the context of Custom renderer for Self-Service #463,workaround,false,critical,2,2020-07-04 03:54:14,2026-03-15 03:54:14
9d17c7d8-4c3e-4f4d-9c09-4ffc8f789372,7299caa0-345b-48dd-9f2a-416dc3f9731e,Improve scheduling for Auto renderer for Self-Service #464 #482,Improve scheduling in the context of Auto renderer for Self-Service #464,planned,false,high,5,2023-03-14 03:54:14,2025-11-13 03:54:14
7c056066-8604-4339-bccb-f917b65bae7b,5e522132-046c-4acd-b366-56f53ba7d044,Fix scheduling for Enhanced renderer for Self-Service #465 #483,Fix scheduling in the context of Enhanced renderer for Self-Service #465,planned,false,high,2,2022-10-17 03:54:14,2026-02-13 03:54:14
62c1a478-6726-4c95-a81d-b1fe4e7d14bf,10e6b8c0-b271-4fc7-8de7-73c3c59ed994,Enable scheduling for Inline renderer for Self-Service #466 #484,Enable scheduling in the context of Inline renderer for Self-Service #466,planned,false,medium,7,2024-09-28 03:54:14,2025-09-16 03:54:14
4a7eb9e4-f610-4570-a1ae-31a6da895641,ea1860ca-54b9-4d64-8e4a-8b0ddd9dfff9,Enhance scheduling for Live renderer for Self-Service #467 #485,Enhance scheduling in the context of Live renderer for Self-Service #467,wont_do,false,medium,7,2025-01-23 03:54:14,2025-09-21 03:54:14
58c2b518-ea7d-447c-beb0-7d11b249f3ca,8bdc2ee8-7af0-472f-b58d-51b4952a4c91,Optimize scheduling for Cached renderer for Self-Service #468 #486,Optimize scheduling in the context of Cached renderer for Self-Service #468,workaround,false,medium,0,2023-09-07 03:54:14,2025-11-17 03:54:14
0e6e8a31-300b-4125-a51a-dc09b08156d6,ca88f321-1ffa-4720-bbc8-c99a06f49f85,Rework scheduling for Async renderer for Self-Service #469 #487,Rework scheduling in the context of Async renderer for Self-Service #469,workaround,false,medium,4,2020-05-23 03:54:14,2025-12-01 03:54:14
638132fd-3960-4b45-9844-fc93ef5927a6,16f85944-17ba-4fb0-88f7-bdebf5b445d0,Migrate scheduling for Advanced connector for Self-Service #470 #488,Migrate scheduling in the context of Advanced connector for Self-Service #470,shipped,false,critical,3,2024-04-20 03:54:14,2025-11-25 03:54:14
d1a75562-c2c8-4c9f-89d1-2d2fecf1df75,b0736831-db68-4485-8e0d-60d1d36f2d84,Extend scheduling for Smart connector for Self-Service #471 #489,Extend scheduling in the context of Smart connector for Self-Service #471,open,false,low,0,2023-09-04 03:54:14,2025-12-21 03:54:14
a936d3db-fba7-44ed-b162-3c9f72e0cd40,1163c444-8627-4fea-bc7f-ba1aa7ef8477,Support notifications for Bulk connector for Self-Service #472 #490,Support notifications in the context of Bulk connector for Self-Service #472,open,false,low,6,2022-12-27 03:54:14,2025-10-07 03:54:14
0beb7d50-29cf-4255-847e-57db6827d579,9f15af4c-81b4-4d48-b471-604f408143f2,Add notifications for Custom connector for Self-Service #473 #491,Add notifications in the context of Custom connector for Self-Service #473,shipped,false,medium,12,2024-09-20 03:54:14,2025-10-21 03:54:14
83158ad9-2aa3-4443-8f03-f72b0f77b737,7afb5570-357e-4070-a3ff-2042ee501c32,Improve notifications for Auto connector for Self-Service #474 #492,Improve notifications in the context of Auto connector for Self-Service #474,open,false,medium,12,2023-08-31 03:54:14,2026-03-01 03:54:14
518ce15b-85fd-40d6-853d-cefe3441fc6e,c6533c16-05a9-4217-b28f-213023e1d27d,Fix notifications for Enhanced connector for Multi-tenancy #47 #493,Fix notifications in the context of Enhanced connector for Multi-tenancy #475,shipped,false,medium,11,2023-04-21 03:54:14,2025-10-23 03:54:14
2afb3b76-c014-42c5-80ea-f6cc31391c2e,054b6602-8f79-4d04-b8df-48cc0599daad,Enable notifications for Inline connector for Multi-tenancy #476 #494,Enable notifications in the context of Inline connector for Multi-tenancy #476,planned,false,critical,9,2023-05-31 03:54:14,2025-10-05 03:54:14
aeb1dd53-4238-447a-972c-a5841df90098,108fbfce-15f4-4305-b88c-732acf2142df,Enhance notifications for Live connector for Multi-tenancy #477 #495,Enhance notifications in the context of Live connector for Multi-tenancy #477,open,false,critical,4,2023-04-01 03:54:14,2025-09-30 03:54:14
9daabf78-d3ba-4c23-b1ab-388cf30f50a8,e14ecce7-158a-4914-8d5a-2b2b244ed782,Optimize notifications for Cached connector for Multi-tenancy #478 #496,Optimize notifications in the context of Cached connector for Multi-tenancy #478,shipped,true,low,12,2021-09-19 03:54:14,2025-10-15 03:54:14
8f56ac8d-b34f-4ccb-9134-c320bdbab705,e59780b6-c9aa-4712-b2ee-23b9c417b050,Rework notifications for Async connector for Multi-tenancy #479 #497,Rework notifications in the context of Async connector for Multi-tenancy #479,open,false,low,3,2024-03-04 03:54:14,2025-11-14 03:54:14
2e5b55d5-94a4-446d-b1c0-93a558df7c8f,2df56839-a56d-4861-9be5-a75419556592,Migrate notifications for Advanced validator for Multi-tenancy #48 #498,Migrate notifications in the context of Advanced validator for Multi-tenancy #480,planned,false,high,10,2023-07-30 03:54:14,2025-12-18 03:54:14
fdc8a10c-2d7b-4fcb-9027-1759d9a88dda,a3c8ed07-fa32-4551-977e-757d0a578ad3,Extend notifications for Smart validator for Multi-tenancy #481 #499,Extend notifications in the context of Smart validator for Multi-tenancy #481,open,false,critical,3,2021-11-15 03:54:14,2025-12-22 03:54:14
6e767f18-0011-4858-999f-d99f655ba7b7,393c1901-d672-4d0d-a3dd-6f9dd8dab4ca,Support workflow for Bulk validator for Multi-tenancy #482 #500,Support workflow in the context of Bulk validator for Multi-tenancy #482,planned,false,critical,2,2020-07-28 03:54:14,2026-02-18 03:54:14
f915b7f3-afc4-48b1-ade6-871eb96b9a27,999a369a-1ff2-4a3d-9ec5-24a1b1f67499,Add workflow for Custom validator for Multi-tenancy #483 #501,Add workflow in the context of Custom validator for Multi-tenancy #483,open,false,medium,4,2025-12-12 03:54:14,2026-01-23 03:54:14
7e1d9e74-9498-4ba8-a729-c4c77db2d3d9,8f414225-3cb0-45ea-a519-0c0088c3eae0,Improve workflow for Auto validator for Multi-tenancy #484 #502,Improve workflow in the context of Auto validator for Multi-tenancy #484,shipped,true,medium,6,2024-04-07 03:54:14,2025-12-15 03:54:14
62d95229-8f95-4321-8157-161063ea1ca7,4d1102fb-3373-420a-a431-af9b9adb5fd4,Fix workflow for Enhanced validator for Multi-tenancy #48 #503,Fix workflow in the context of Enhanced validator for Multi-tenancy #485,workaround,false,high,5,2022-04-24 03:54:14,2025-11-27 03:54:14
f35b7cd8-bc3d-4eef-9f28-e230b912d989,86516d2f-0c18-4e1d-acc9-a984672f0dad,Enable workflow for Inline validator for Multi-tenancy #486 #504,Enable workflow in the context of Inline validator for Multi-tenancy #486,shipped,false,high,6,2020-09-28 03:54:14,2026-03-03 03:54:14
64a3e00a-90fa-437a-8eed-ccbef5b871ab,4cb0ea87-5bba-4089-aaf1-4ed97beef395,Enhance workflow for Live validator for Multi-tenancy #487 #505,Enhance workflow in the context of Live validator for Multi-tenancy #487,planned,false,high,10,2022-12-19 03:54:14,2025-12-02 03:54:14
f86fd693-4458-4e08-b235-2a6518c8757c,70adc1df-443d-4779-954a-661b31d6c3cf,Optimize workflow for Cached validator for Multi-tenancy #488 #506,Optimize workflow in the context of Cached validator for Multi-tenancy #488,shipped,false,low,4,2022-07-11 03:54:14,2025-12-05 03:54:14
18ab22d4-f4ab-4d53-a048-164d4656dccf,64af1422-29ce-485a-811e-93723a0e6646,Rework workflow for Async validator for Multi-tenancy #489 #507,Rework workflow in the context of Async validator for Multi-tenancy #489,wont_do,true,medium,4,2024-06-14 03:54:14,2026-03-30 03:54:14
1079d10a-9131-4701-b486-8e2fac3b4e77,772c2d38-a6c3-44fd-8e61-53b5e6e9f5ab,Migrate workflow for Advanced parser for Multi-tenancy #490 #508,Migrate workflow in the context of Advanced parser for Multi-tenancy #490,workaround,false,high,4,2023-01-22 03:54:14,2025-09-29 03:54:14
96cf9872-8ad4-4e77-b7ca-9d5b9d5a1911,a512be8d-13a5-436d-9257-df09b0cad99f,Extend workflow for Smart parser for Multi-tenancy #491 #509,Extend workflow in the context of Smart parser for Multi-tenancy #491,open,false,low,3,2020-05-10 03:54:14,2025-11-25 03:54:14
5407b246-1722-472a-ae93-68be83c26a2d,83468b2c-3af2-4f9a-8b14-c4ed1672d994,Support configuration for Bulk parser for Multi-tenancy #492 #510,Support configuration in the context of Bulk parser for Multi-tenancy #492,deferred,false,high,2,2024-08-12 03:54:14,2026-03-05 03:54:14
88778c51-91d4-4ea2-a06b-96da768c9757,958a00f6-4ca2-43f2-985e-fcce19eee846,Add configuration for Custom parser for Multi-tenancy #493 #511,Add configuration in the context of Custom parser for Multi-tenancy #493,planned,false,low,1,2025-02-06 03:54:14,2025-11-11 03:54:14
efb5e6df-0473-4781-bc09-777d306843f8,f7591532-06ee-4171-b172-b2901c94131a,Improve configuration for Auto parser for Multi-tenancy #494 #512,Improve configuration in the context of Auto parser for Multi-tenancy #494,open,false,medium,5,2024-06-02 03:54:14,2025-11-17 03:54:14
e4b8bea9-0127-4a0a-8170-986127b36b1a,52b03980-e863-4d6e-b7fe-d080a8b371fe,Fix configuration for Enhanced parser for Multi-tenancy #495 #513,Fix configuration in the context of Enhanced parser for Multi-tenancy #495,planned,false,medium,3,2023-10-05 03:54:14,2026-01-08 03:54:14
5885ec0a-3577-4c0f-b47b-cebf05aa2db0,d81afaba-ee20-4d8d-86f0-e6b4aa95725d,Enable configuration for Inline parser for Multi-tenancy #496 #514,Enable configuration in the context of Inline parser for Multi-tenancy #496,workaround,true,critical,9,2022-08-05 03:54:14,2026-02-16 03:54:14
36f8d18c-fa83-4cd5-b7b7-b2f92d4d66c2,1c4c329c-f14c-4bbf-ab8e-70cabb5c4259,Enhance configuration for Live parser for Multi-tenancy #497 #515,Enhance configuration in the context of Live parser for Multi-tenancy #497,planned,false,medium,0,2024-08-20 03:54:14,2025-11-18 03:54:14
bd46ae33-2e51-4220-b56d-928e76e5cb18,3fdf23bd-2dac-4a7f-9485-676d5106673f,Optimize configuration for Cached parser for Multi-tenancy #498 #516,Optimize configuration in the context of Cached parser for Multi-tenancy #498,workaround,true,low,12,2019-11-17 03:54:14,2026-03-04 03:54:14
2398000a-1de9-430e-8416-51537c4f917b,a5fad6a8-0a78-4624-953f-6b6ff8024c2b,Rework configuration for Async parser for Multi-tenancy #499 #517,Rework configuration in the context of Async parser for Multi-tenancy #499,open,false,high,0,2023-08-06 03:54:14,2025-12-05 03:54:14
9a9ba720-eadf-4bd6-aed0-14540514ef01,68c58384-c0d4-4441-84cb-7b2f61120e85,Migrate configuration for Advanced editor for Data Modeling #500 #518,Migrate configuration in the context of Advanced editor for Data Modeling #500,open,false,medium,1,2021-12-03 03:54:14,2025-11-14 03:54:14
522a8c42-9658-469a-9ba5-a2c219540a5e,08e37862-8d18-41bb-bd3f-ef13b2800753,Extend configuration for Smart editor for Data Modeling #501 #519,Extend configuration in the context of Smart editor for Data Modeling #501,workaround,false,high,1,2020-04-28 03:54:14,2026-01-13 03:54:14
736c47f7-0607-4a55-9eed-e8c6a17af764,cf340d8d-be71-43fe-a7b2-200d324a8510,Support rendering for Bulk editor for Data Modeling #502 #520,Support rendering in the context of Bulk editor for Data Modeling #502,planned,false,high,8,2021-02-22 03:54:14,2026-03-30 03:54:14
c3dd70c8-128d-41a1-b20b-912e5ef37574,65106a2b-9b0a-46ac-a506-d922abddd7b7,Add rendering for Custom editor for Data Modeling #503 #521,Add rendering in the context of Custom editor for Data Modeling #503,planned,true,medium,11,2024-08-30 03:54:14,2026-02-27 03:54:14
c90066c8-df8c-42f9-9fde-560153f4b9e0,923a15e3-1289-4adb-a551-d12031e78a20,Improve rendering for Auto editor for Data Modeling #504 #522,Improve rendering in the context of Auto editor for Data Modeling #504,planned,false,low,8,2020-02-12 03:54:14,2025-11-06 03:54:14
2fff9efa-01c7-45f3-ad3e-56c467aa8d15,d2379e0c-0da3-4818-806b-438375fce053,Fix rendering for Enhanced editor for Data Modeling #505 #523,Fix rendering in the context of Enhanced editor for Data Modeling #505,deferred,false,medium,6,2025-06-17 03:54:14,2026-02-27 03:54:14
a3f72fd7-61ff-4e19-b901-0719346e8320,f4abc9fa-0332-4244-abd4-8383134a4f68,Enable rendering for Inline editor for Data Modeling #506 #524,Enable rendering in the context of Inline editor for Data Modeling #506,shipped,false,medium,4,2020-07-18 03:54:14,2025-11-14 03:54:14
19c8108a-cf8c-4e76-b506-8affe18af963,fd0801e1-2d6f-408a-8852-a82e5b6a8fdf,Enhance rendering for Live editor for Data Modeling #507 #525,Enhance rendering in the context of Live editor for Data Modeling #507,workaround,false,medium,11,2020-02-21 03:54:14,2026-01-11 03:54:14
24e3cb17-1462-4f11-aa84-323b767b6859,f1a61bad-0d73-4504-ad10-2a0dab52ccf7,Optimize rendering for Cached editor for Data Modeling #508 #526,Optimize rendering in the context of Cached editor for Data Modeling #508,workaround,false,medium,6,2024-11-02 03:54:14,2025-10-07 03:54:14
80e91144-b714-440a-9390-35d33c170a84,dbbf3a86-478a-4abc-8e8c-a357623ff481,Rework rendering for Async editor for Data Modeling #509 #527,Rework rendering in the context of Async editor for Data Modeling #509,deferred,false,critical,10,2021-03-03 03:54:14,2025-10-01 03:54:14
899c3ba4-5b97-4c79-8fdd-e67e7f6d8466,11f11b25-7114-44d6-acb5-8028da68d1a5,Migrate rendering for Advanced viewer for Data Modeling #510 #528,Migrate rendering in the context of Advanced viewer for Data Modeling #510,shipped,false,medium,2,2019-09-10 03:54:14,2026-03-15 03:54:14
a14bb30c-e1d5-4fc1-8882-0a711880da56,c1e96cc1-d2cd-43b5-b049-02dea4ae0a0a,Extend rendering for Smart viewer for Data Modeling #511 #529,Extend rendering in the context of Smart viewer for Data Modeling #511,planned,false,critical,2,2022-04-18 03:54:14,2025-10-03 03:54:14
7ac7cf4f-24e2-4fde-8019-b1fc1e753196,214e716e-420f-4b51-a5b3-50e1a3a24237,Support validation for Bulk viewer for Data Modeling #512 #530,Support validation in the context of Bulk viewer for Data Modeling #512,shipped,false,medium,2,2022-10-03 03:54:14,2025-10-02 03:54:14
8f5ace0e-11f9-485a-aff4-b9a1fa59e34f,66e0d373-12e6-4721-ae0e-2a90c6fde597,Add validation for Custom viewer for Data Modeling #513 #531,Add validation in the context of Custom viewer for Data Modeling #513,planned,true,medium,3,2020-04-13 03:54:14,2025-12-06 03:54:14
d0a53fb6-8ffa-43ea-b513-77c614767dcd,b003746e-67e6-4236-a644-e9684423534b,Improve validation for Auto viewer for Data Modeling #514 #532,Improve validation in the context of Auto viewer for Data Modeling #514,deferred,false,high,12,2020-10-20 03:54:14,2025-10-09 03:54:14
c33e5c94-5ff7-4642-9edc-b52002a0d8fe,6ca59c3d-12fd-483f-8148-19cae1bf76fa,Fix validation for Enhanced viewer for Data Modeling #515 #533,Fix validation in the context of Enhanced viewer for Data Modeling #515,open,false,medium,4,2020-05-24 03:54:14,2026-02-28 03:54:14
543ba2f0-4bd5-4a93-a506-ed822fc15af8,525a557e-cf4e-475c-bd2c-ddce53e47e02,Enable validation for Inline viewer for Data Modeling #516 #534,Enable validation in the context of Inline viewer for Data Modeling #516,shipped,false,medium,5,2023-08-21 03:54:14,2026-01-25 03:54:14
8eb51215-3539-48aa-8190-24e8d50fe24a,c561a415-2a76-44b1-9ba2-3733cb953861,Enhance validation for Live viewer for Data Modeling #517 #535,Enhance validation in the context of Live viewer for Data Modeling #517,planned,false,medium,4,2025-03-17 03:54:14,2026-02-05 03:54:14
8b29e3db-ca34-4db7-8d43-8d1b19917474,c5b6f30b-4c87-473b-8448-8c6eddca30f8,Optimize validation for Cached viewer for Data Modeling #518 #536,Optimize validation in the context of Cached viewer for Data Modeling #518,open,false,medium,7,2019-11-12 03:54:14,2026-02-23 03:54:14
bfb952ec-6ce9-4c1b-a3aa-87e7d5a251a0,e4c69023-0b81-43ce-af5e-070db67350b4,Rework validation for Async viewer for Data Modeling #519 #537,Rework validation in the context of Async viewer for Data Modeling #519,planned,false,high,7,2025-02-12 03:54:14,2026-03-14 03:54:14
c6bdda62-9fb7-4849-a56b-6e55edcf9d63,fbfa08ee-af76-42a3-a588-94ac5caa76ba,Migrate validation for Advanced builder for Data Modeling #520 #538,Migrate validation in the context of Advanced builder for Data Modeling #520,shipped,false,medium,1,2025-02-04 03:54:14,2026-03-18 03:54:14
730f557f-0c53-4295-9c34-27d7081291b3,ef0a6d38-11f4-4250-8635-d6dbb30e8874,Extend validation for Smart builder for Data Modeling #521 #539,Extend validation in the context of Smart builder for Data Modeling #521,open,true,medium,2,2020-05-03 03:54:14,2026-03-31 03:54:14
43a4f1ad-d37a-457a-b556-06e9785b6e4e,eaec1a11-a27f-4763-a52f-fd26cb413bc1,Support caching for Bulk builder for Data Modeling #522 #540,Support caching in the context of Bulk builder for Data Modeling #522,deferred,false,high,12,2019-10-19 03:54:14,2026-02-07 03:54:14
2827cc1c-078a-466c-9c60-55a1b6625225,d97bc7ac-4225-4e6b-b1ba-a2fa50a9d5bc,Add caching for Custom builder for Data Modeling #523 #541,Add caching in the context of Custom builder for Data Modeling #523,deferred,false,high,2,2025-10-22 03:54:14,2025-09-13 03:54:14
19ca2f96-2190-4e35-b828-f339815a1389,79f0b418-f7fd-44c9-aa65-b7971b5bab5d,Improve caching for Auto builder for Data Modeling #524 #542,Improve caching in the context of Auto builder for Data Modeling #524,open,false,high,11,2022-05-17 03:54:14,2026-03-30 03:54:14
dd331843-9eb7-4c52-adc7-10abd9b998c6,75a3ec4b-f5ea-4a48-81bf-cb480ec0354e,Fix caching for Enhanced builder for Visualization #525 #543,Fix caching in the context of Enhanced builder for Visualization #525,wont_do,false,medium,7,2024-02-10 03:54:14,2026-01-21 03:54:14
fd1fec04-e5af-4386-86e1-7eb731bb6cdd,87aeb3c1-7a51-4a45-bd3d-fbb2f0364ee0,Enable caching for Inline builder for Visualization #526 #544,Enable caching in the context of Inline builder for Visualization #526,deferred,false,critical,7,2024-03-23 03:54:14,2026-02-12 03:54:14
3a8aa89a-271c-4718-8f1c-9f19a8dc0ed9,e8f57561-1bc5-4dc6-8943-064af499624f,Enhance caching for Live builder for Visualization #527 #545,Enhance caching in the context of Live builder for Visualization #527,workaround,false,medium,5,2025-09-04 03:54:14,2026-01-30 03:54:14
